filename,width,height,class,xmin,ymin,xmax,ymax
img278.jpg,318,159,Fruit waste,256,74,296,114
img278.jpg,318,159,Fruit waste,244,129,285,159
img278.jpg,318,159,Fruit waste,190,76,230,115
img278.jpg,318,159,Fruit waste,131,15,151,37
img278.jpg,318,159,Fruit waste,169,21,204,55
img278.jpg,318,159,Fruit waste,186,1,222,13
img279.jpg,262,192,Fruit waste,30,32,127,80
img279.jpg,262,192,Fruit waste,24,81,78,109
img279.jpg,262,192,Fruit waste,126,10,215,82
img279.jpg,262,192,Fruit waste,130,89,165,132
img279.jpg,262,192,Fruit waste,80,86,131,133
img279.jpg,262,192,Fruit waste,166,82,210,126
img279.jpg,262,192,Fruit waste,9,53,30,80
img282.jpg,275,183,Fruit waste,133,49,235,152
img282.jpg,275,183,Fruit waste,41,63,132,146
img282.jpg,275,183,Fruit waste,1,91,40,141
img282.jpg,275,183,Fruit waste,235,69,272,122
img288.jpg,183,275,Fruit waste,36,46,144,156
img288.jpg,183,275,Fruit waste,39,157,145,251
img287.jpg,248,203,Fruit waste,13,42,81,107
img287.jpg,248,203,Fruit waste,81,41,164,117
img287.jpg,248,203,Fruit waste,166,14,230,102
img287.jpg,248,203,Fruit waste,102,118,184,166
img286.jpg,259,194,Fruit waste,87,28,225,144
img286.jpg,259,194,Fruit waste,24,87,87,152
img284.jpg,268,188,Fruit waste,167,60,253,166
img284.jpg,268,188,Fruit waste,195,91,253,124
img284.jpg,268,188,Fruit waste,18,37,144,137
img284.jpg,268,188,Fruit waste,146,48,206,86
img291.jpg,275,183,Fruit waste,128,120,195,180
img291.jpg,275,183,Fruit waste,60,82,109,148
img291.jpg,275,183,Fruit waste,99,57,142,84
img291.jpg,275,183,Fruit waste,168,70,198,121
img291.jpg,275,183,Fruit waste,1,82,56,150
img291.jpg,275,183,Fruit waste,10,8,67,58
img291.jpg,275,183,Fruit waste,100,1,140,29
img291.jpg,275,183,Fruit waste,97,31,135,55
img291.jpg,275,183,Fruit waste,241,108,275,181
img291.jpg,275,183,Fruit waste,199,100,241,138
img291.jpg,275,183,Fruit waste,111,85,169,122
img283.jpg,257,196,Fruit waste,61,72,104,122
img283.jpg,257,196,Fruit waste,105,69,137,125
img283.jpg,257,196,Fruit waste,137,63,171,130
img283.jpg,257,196,Fruit waste,172,69,229,137
img283.jpg,257,196,Fruit waste,2,3,133,72
img283.jpg,257,196,Fruit waste,134,4,252,66
img283.jpg,257,196,Fruit waste,1,72,61,99
img285.jpg,275,183,Fruit waste,108,21,275,182
img285.jpg,275,183,Fruit waste,1,4,105,180
img290.jpg,183,275,Fruit waste,35,46,145,153
img290.jpg,183,275,Fruit waste,37,154,145,250
img289.jpg,264,191,Fruit waste,51,67,107,118
img289.jpg,264,191,Fruit waste,111,109,146,152
img289.jpg,264,191,Fruit waste,53,127,100,146
img289.jpg,264,191,Fruit waste,65,151,112,176
img289.jpg,264,191,Fruit waste,156,139,217,175
img289.jpg,264,191,Fruit waste,181,1,249,63
img289.jpg,264,191,Fruit waste,126,4,181,69
img289.jpg,264,191,Fruit waste,175,64,243,112
img289.jpg,264,191,Fruit waste,231,96,264,152
img289.jpg,264,191,Fruit waste,239,41,264,101
img292.jpg,262,192,Fruit waste,32,47,106,119
img292.jpg,262,192,Fruit waste,167,48,239,122
img296.jpg,248,203,Fruit waste,20,1,78,55
img296.jpg,248,203,Fruit waste,61,53,113,109
img296.jpg,248,203,Fruit waste,18,109,78,167
img296.jpg,248,203,Fruit waste,110,86,163,138
img296.jpg,248,203,Fruit waste,99,1,158,60
img296.jpg,248,203,Fruit waste,157,29,215,86
img296.jpg,248,203,Fruit waste,164,125,223,184
img294.jpg,275,183,Fruit waste,58,105,133,157
img294.jpg,275,183,Fruit waste,156,85,220,130
img294.jpg,275,183,Fruit waste,62,44,114,105
img294.jpg,275,183,Fruit waste,42,119,57,154
img294.jpg,275,183,Fruit waste,113,54,155,106
img294.jpg,275,183,Fruit waste,156,38,190,86
img294.jpg,275,183,Fruit waste,191,63,203,86
img294.jpg,275,183,Fruit waste,26,95,58,115
img299.jpg,275,183,Fruit waste,91,64,119,77
img299.jpg,275,183,Fruit waste,127,37,154,67
img299.jpg,275,183,Fruit waste,219,160,249,183
img299.jpg,275,183,Fruit waste,215,47,262,84
img299.jpg,275,183,Fruit waste,68,87,97,108
img299.jpg,275,183,Fruit waste,44,114,71,148
img299.jpg,275,183,Fruit waste,103,82,122,91
img299.jpg,275,183,Fruit waste,99,93,114,113
img299.jpg,275,183,Fruit waste,124,68,145,101
img299.jpg,275,183,Fruit waste,71,108,96,137
img299.jpg,275,183,Fruit waste,94,124,120,151
img299.jpg,275,183,Fruit waste,146,71,154,85
img299.jpg,275,183,Fruit waste,146,78,191,128
img299.jpg,275,183,Fruit waste,249,104,272,138
img299.jpg,275,183,Fruit waste,234,120,267,148
img301.jpg,225,225,Fruit waste,1,68,51,145
img301.jpg,225,225,Fruit waste,48,88,133,176
img301.jpg,225,225,Fruit waste,137,66,219,155
img301.jpg,225,225,Fruit waste,111,162,184,225
img301.jpg,225,225,Fruit waste,70,1,143,75
img301.jpg,225,225,Fruit waste,210,22,225,79
img293.jpg,183,275,Fruit waste,32,77,102,142
img293.jpg,183,275,Fruit waste,68,135,145,185
img293.jpg,183,275,Fruit waste,1,126,68,185
img297.jpg,255,197,Fruit waste,20,26,48,51
img297.jpg,255,197,Fruit waste,14,82,45,105
img297.jpg,255,197,Fruit waste,199,77,237,108
img297.jpg,255,197,Fruit waste,207,131,238,162
img297.jpg,255,197,Fruit waste,87,77,112,100
img297.jpg,255,197,Fruit waste,19,132,53,166
img297.jpg,255,197,Fruit waste,139,27,166,50
img297.jpg,255,197,Fruit waste,139,69,172,103
img297.jpg,255,197,Fruit waste,139,130,169,158
img297.jpg,255,197,Fruit waste,70,119,113,162
img298.jpg,290,174,Fruit waste,214,54,290,158
img298.jpg,290,174,Fruit waste,39,1,215,172
img300.jpg,225,225,Fruit waste,1,30,94,179
img300.jpg,225,225,Fruit waste,96,69,225,223
img295.jpg,263,192,Fruit waste,1,37,47,92
img295.jpg,263,192,Fruit waste,49,30,102,83
img295.jpg,263,192,Fruit waste,96,7,146,55
img295.jpg,263,192,Fruit waste,102,56,152,92
img295.jpg,263,192,Fruit waste,155,39,210,90
img295.jpg,263,192,Fruit waste,31,1,81,36
img295.jpg,263,192,Fruit waste,1,1,30,37
img295.jpg,263,192,Fruit waste,147,1,180,39
img295.jpg,263,192,Fruit waste,180,2,236,39
img295.jpg,263,192,Fruit waste,212,39,250,70
img295.jpg,263,192,Fruit waste,214,71,263,108
img302.jpg,231,218,Fruit waste,20,78,117,130
img302.jpg,231,218,Fruit waste,48,1,123,32
img302.jpg,231,218,Fruit waste,125,1,207,101
img302.jpg,231,218,Fruit waste,176,46,231,167
img302.jpg,231,218,Fruit waste,1,130,119,197
img302.jpg,231,218,Fruit waste,128,152,231,200
img302.jpg,231,218,Fruit waste,1,3,72,99
img302.jpg,231,218,Fruit waste,101,45,151,96
img303.jpg,275,183,Fruit waste,73,43,149,71
img303.jpg,275,183,Fruit waste,108,72,152,151
img303.jpg,275,183,Fruit waste,94,89,107,139
img303.jpg,275,183,Fruit waste,177,20,233,96
img304.jpg,203,248,Fruit waste,105,96,176,142
img304.jpg,203,248,Fruit waste,149,98,201,158
img305.jpg,276,183,Fruit waste,43,99,132,183
img305.jpg,276,183,Fruit waste,191,18,264,89
img305.jpg,276,183,Fruit waste,78,3,191,115
img305.jpg,276,183,Fruit waste,1,1,76,143
img305.jpg,276,183,Fruit waste,57,1,136,16
img306.jpg,308,163,Fruit waste,39,105,90,153
img306.jpg,308,163,Fruit waste,14,103,39,148
img311.jpg,275,183,Fruit waste,169,91,229,161
img311.jpg,275,183,Fruit waste,161,2,275,108
img310.jpg,317,159,Fruit waste,15,120,129,159
img310.jpg,317,159,Fruit waste,79,92,126,120
img310.jpg,317,159,Fruit waste,129,67,189,159
img310.jpg,317,159,Fruit waste,177,1,306,140
img307.jpg,275,183,Fruit waste,40,107,121,169
img307.jpg,275,183,Fruit waste,121,113,214,162
img309.jpg,275,183,Fruit waste,130,89,160,118
img309.jpg,275,183,Fruit waste,147,100,179,131
img309.jpg,275,183,Fruit waste,92,127,126,160
img309.jpg,275,183,Fruit waste,105,89,130,123
img309.jpg,275,183,Fruit waste,55,120,89,152
img309.jpg,275,183,Fruit waste,105,58,138,88
img309.jpg,275,183,Fruit waste,138,64,167,90
img309.jpg,275,183,Fruit waste,61,34,96,66
img309.jpg,275,183,Fruit waste,98,30,125,58
img309.jpg,275,183,Fruit waste,126,35,157,64
img309.jpg,275,183,Fruit waste,78,70,107,99
img309.jpg,275,183,Fruit waste,37,105,75,123
img309.jpg,275,183,Fruit waste,39,58,72,89
img308.jpg,261,193,Fruit waste,51,66,110,127
img308.jpg,261,193,Fruit waste,113,93,165,146
img308.jpg,261,193,Fruit waste,157,44,211,101
img308.jpg,261,193,Fruit waste,92,21,152,79
img312.jpg,276,183,Fruit waste,128,97,193,158
img312.jpg,276,183,Fruit waste,1,64,48,110
img312.jpg,276,183,Fruit waste,1,137,26,171
img312.jpg,276,183,Fruit waste,1,111,46,129
img312.jpg,276,183,Fruit waste,152,44,202,94
img319.jpg,267,189,Fruit waste,16,80,61,119
img319.jpg,267,189,Fruit waste,1,112,43,144
img319.jpg,267,189,Fruit waste,1,139,41,168
img319.jpg,267,189,Fruit waste,2,167,41,178
img319.jpg,267,189,Fruit waste,62,122,112,155
img320.jpg,272,185,Fruit waste,110,20,261,103
img320.jpg,272,185,Fruit waste,1,80,114,167
img320.jpg,272,185,Fruit waste,1,1,109,71
img320.jpg,272,185,Fruit waste,127,105,207,139
img320.jpg,272,185,Fruit waste,207,104,272,167
img320.jpg,272,185,Fruit waste,116,140,172,166
img320.jpg,272,185,Fruit waste,173,141,206,166
img318.jpg,275,183,Fruit waste,1,10,76,104
img318.jpg,275,183,Fruit waste,47,85,97,183
img318.jpg,275,183,Fruit waste,93,45,223,183
img318.jpg,275,183,Fruit waste,76,1,117,45
img318.jpg,275,183,Fruit waste,186,1,255,45
img318.jpg,275,183,Fruit waste,226,46,275,110
img317.jpg,311,162,Fruit waste,165,26,297,147
img317.jpg,311,162,Fruit waste,14,16,152,150
img315.jpg,268,188,Fruit waste,13,18,148,152
img315.jpg,268,188,Fruit waste,148,17,209,134
img314.jpg,275,183,Fruit waste,110,114,128,139
img314.jpg,275,183,Fruit waste,138,117,161,135
img314.jpg,275,183,Fruit waste,152,103,171,123
img314.jpg,275,183,Fruit waste,171,108,207,142
img314.jpg,275,183,Fruit waste,132,74,155,115
img314.jpg,275,183,Fruit waste,176,70,208,101
img314.jpg,275,183,Fruit waste,205,72,232,112
img314.jpg,275,183,Fruit waste,155,72,177,105
img321.jpg,225,225,Fruit waste,24,99,67,142
img321.jpg,225,225,Fruit waste,63,56,99,97
img321.jpg,225,225,Fruit waste,92,101,128,136
img321.jpg,225,225,Fruit waste,121,143,161,194
img313.jpg,275,183,Fruit waste,157,52,234,125
img313.jpg,275,183,Fruit waste,190,126,237,173
img313.jpg,275,183,Fruit waste,185,1,275,50
img313.jpg,275,183,Fruit waste,135,112,157,153
img313.jpg,275,183,Fruit waste,235,79,262,127
img316.jpg,275,183,Fruit waste,1,107,65,183
img316.jpg,275,183,Fruit waste,51,1,135,182
img316.jpg,275,183,Fruit waste,135,1,227,182
img316.jpg,275,183,Fruit waste,223,55,275,181
img322.jpg,183,275,Fruit waste,20,100,45,127
img322.jpg,183,275,Fruit waste,40,116,67,139
img322.jpg,183,275,Fruit waste,34,174,62,200
img322.jpg,183,275,Fruit waste,52,190,86,218
img322.jpg,183,275,Fruit waste,49,43,71,62
img322.jpg,183,275,Fruit waste,98,116,123,132
img322.jpg,183,275,Fruit waste,143,87,161,107
img322.jpg,183,275,Fruit waste,98,117,122,132
img322.jpg,183,275,Fruit waste,160,106,183,126
img322.jpg,183,275,Fruit waste,56,17,82,42
img324.jpg,275,183,Fruit waste,3,135,71,183
img324.jpg,275,183,Fruit waste,100,78,173,118
img324.jpg,275,183,Fruit waste,98,15,170,78
img324.jpg,275,183,Fruit waste,54,53,99,110
img324.jpg,275,183,Fruit waste,171,56,226,113
img324.jpg,275,183,Fruit waste,164,24,221,56
img324.jpg,275,183,Fruit waste,223,49,272,97
img323.jpg,194,259,Fruit waste,42,87,102,121
img323.jpg,194,259,Fruit waste,26,133,54,184
img323.jpg,194,259,Fruit waste,50,158,94,191
img323.jpg,194,259,Fruit waste,73,122,121,153
img323.jpg,194,259,Fruit waste,117,100,143,145
img323.jpg,194,259,Fruit waste,112,82,147,116
img323.jpg,194,259,Fruit waste,70,182,133,205
img331.jpg,284,177,Fruit waste,162,21,262,119
img331.jpg,284,177,Fruit waste,5,1,103,79
img331.jpg,284,177,Fruit waste,4,81,97,133
img331.jpg,284,177,Fruit waste,99,90,194,174
img331.jpg,284,177,Fruit waste,96,33,162,89
img331.jpg,284,177,Fruit waste,121,1,209,50
img328.jpg,272,185,Fruit waste,59,33,128,105
img328.jpg,272,185,Fruit waste,123,66,197,142
img328.jpg,272,185,Fruit waste,127,3,194,64
img330.jpg,194,259,Fruit waste,9,182,79,237
img330.jpg,194,259,Fruit waste,32,109,88,165
img330.jpg,194,259,Fruit waste,91,131,130,197
img330.jpg,194,259,Fruit waste,132,126,180,196
img330.jpg,194,259,Fruit waste,100,80,164,125
img329.jpg,191,264,Fruit waste,22,19,90,109
img329.jpg,191,264,Fruit waste,88,47,188,136
img326.jpg,259,194,Fruit waste,38,71,98,87
img326.jpg,259,194,Fruit waste,34,88,108,106
img326.jpg,259,194,Fruit waste,111,18,175,49
img326.jpg,259,194,Fruit waste,107,50,185,82
img326.jpg,259,194,Fruit waste,113,83,178,106
img326.jpg,259,194,Fruit waste,191,59,255,106
img327.jpg,275,183,Fruit waste,91,26,275,171
img325.jpg,225,225,Fruit waste,58,89,110,148
img325.jpg,225,225,Fruit waste,113,94,176,159
img325.jpg,225,225,Fruit waste,107,67,165,94
img332.jpg,275,183,Fruit waste,131,116,201,158
img332.jpg,275,183,Fruit waste,173,93,194,116
img332.jpg,275,183,Fruit waste,195,1,275,141
img335.jpg,264,191,Fruit waste,39,82,97,168
img335.jpg,264,191,Fruit waste,89,75,171,139
img335.jpg,264,191,Fruit waste,60,24,142,74
img335.jpg,264,191,Fruit waste,146,24,199,76
img335.jpg,264,191,Fruit waste,173,77,224,108
img340.jpg,268,188,Fruit waste,115,29,166,97
img340.jpg,268,188,Fruit waste,167,28,205,101
img340.jpg,268,188,Fruit waste,121,97,166,163
img340.jpg,268,188,Fruit waste,166,102,213,158
img341.jpg,260,194,Fruit waste,50,65,109,127
img341.jpg,260,194,Fruit waste,111,93,165,146
img341.jpg,260,194,Fruit waste,94,21,150,80
img341.jpg,260,194,Fruit waste,157,46,210,102
img338.jpg,262,192,Fruit waste,82,84,202,147
img333.jpg,267,189,Fruit waste,20,130,79,164
img333.jpg,267,189,Fruit waste,109,114,166,163
img333.jpg,267,189,Fruit waste,60,98,113,135
img333.jpg,267,189,Fruit waste,173,60,230,103
img333.jpg,267,189,Fruit waste,246,73,267,101
img333.jpg,267,189,Fruit waste,190,133,267,169
img333.jpg,267,189,Fruit waste,211,104,253,133
img339.jpg,262,192,Fruit waste,68,80,130,132
img339.jpg,262,192,Fruit waste,130,81,202,131
img339.jpg,262,192,Fruit waste,8,52,30,85
img339.jpg,262,192,Fruit waste,31,31,68,108
img339.jpg,262,192,Fruit waste,69,30,135,81
img339.jpg,262,192,Fruit waste,136,9,214,82
img334.jpg,263,192,Fruit waste,13,16,156,135
img334.jpg,263,192,Fruit waste,164,58,254,163
img334.jpg,263,192,Fruit waste,192,87,252,123
img334.jpg,263,192,Fruit waste,161,48,200,87
img336.jpg,275,183,Fruit waste,36,59,142,109
img336.jpg,275,183,Fruit waste,37,109,145,145
img336.jpg,275,183,Fruit waste,143,101,197,140
img337.jpg,275,183,Fruit waste,95,27,275,170
img342.jpg,275,183,Fruit waste,98,58,157,133
img342.jpg,275,183,Fruit waste,157,64,174,127
img343.jpg,275,183,Fruit waste,78,101,144,164
img343.jpg,275,183,Fruit waste,145,130,208,152
img343.jpg,275,183,Fruit waste,11,64,78,163
img343.jpg,275,183,Fruit waste,79,68,121,102
img346.jpg,600,470,Fruit waste,40,175,199,348
img346.jpg,600,470,Fruit waste,205,156,377,339
img346.jpg,600,470,Fruit waste,379,185,567,357
img345.jpg,650,433,Fruit waste,165,205,230,256
img345.jpg,650,433,Fruit waste,239,199,266,268
img345.jpg,650,433,Fruit waste,101,271,166,343
img345.jpg,650,433,Fruit waste,292,165,369,205
img345.jpg,650,433,Fruit waste,279,249,335,294
img345.jpg,650,433,Fruit waste,166,256,233,326
img345.jpg,650,433,Fruit waste,142,321,216,380
img345.jpg,650,433,Fruit waste,222,292,293,353
img345.jpg,650,433,Fruit waste,244,319,319,405
img345.jpg,650,433,Fruit waste,353,186,452,297
img345.jpg,650,433,Fruit waste,517,109,621,206
img345.jpg,650,433,Fruit waste,202,153,283,182
img345.jpg,650,433,Fruit waste,585,248,649,327
img345.jpg,650,433,Fruit waste,520,388,589,433
img345.jpg,650,433,Fruit waste,552,306,633,354
img345.jpg,650,433,Fruit waste,598,315,635,351
img348.jpg,600,420,Fruit waste,111,40,334,248
img348.jpg,600,420,Fruit waste,335,127,534,350
img348.jpg,600,420,Fruit waste,276,248,338,331
img347.jpg,450,620,Fruit waste,39,197,133,274
img347.jpg,450,620,Fruit waste,44,287,106,434
img347.jpg,450,620,Fruit waste,60,27,142,125
img347.jpg,450,620,Fruit waste,229,305,302,387
img347.jpg,450,620,Fruit waste,208,392,311,474
img347.jpg,450,620,Fruit waste,196,434,290,566
img347.jpg,450,620,Fruit waste,310,407,379,533
img347.jpg,450,620,Fruit waste,39,435,126,589
img347.jpg,450,620,Fruit waste,117,419,198,514
img347.jpg,450,620,Fruit waste,121,505,194,578
img347.jpg,450,620,Fruit waste,181,174,268,280
img347.jpg,450,620,Fruit waste,215,5,345,109
img347.jpg,450,620,Fruit waste,222,113,307,168
img347.jpg,450,620,Fruit waste,313,123,421,220
img347.jpg,450,620,Fruit waste,313,220,414,337
img347.jpg,450,620,Fruit waste,302,340,414,405
img347.jpg,450,620,Fruit waste,112,277,159,381
img347.jpg,450,620,Fruit waste,165,278,229,390
img347.jpg,450,620,Fruit waste,12,130,181,197
img344.jpg,272,185,Fruit waste,102,85,128,91
img350.jpg,600,421,Fruit waste,43,196,267,356
img350.jpg,600,421,Fruit waste,229,311,267,347
img350.jpg,600,421,Fruit waste,285,314,341,351
img350.jpg,600,421,Fruit waste,290,263,343,307
img350.jpg,600,421,Fruit waste,363,283,415,315
img350.jpg,600,421,Fruit waste,458,336,488,371
img350.jpg,600,421,Fruit waste,44,93,92,118
img350.jpg,600,421,Fruit waste,114,78,169,112
img350.jpg,600,421,Fruit waste,118,122,210,174
img350.jpg,600,421,Fruit waste,325,64,389,99
img350.jpg,600,421,Fruit waste,415,48,468,79
img350.jpg,600,421,Fruit waste,406,85,507,115
img350.jpg,600,421,Fruit waste,361,46,403,71
img350.jpg,600,421,Fruit waste,274,230,319,258
img350.jpg,600,421,Fruit waste,192,49,310,142
img349.jpg,600,420,Fruit waste,33,95,268,305
img349.jpg,600,420,Fruit waste,325,185,582,371
img349.jpg,600,420,Fruit waste,153,206,319,334
img351.jpg,1600,1156,Fruit waste,249,586,570,847
img351.jpg,1600,1156,Fruit waste,569,615,1063,940
img351.jpg,1600,1156,Fruit waste,82,434,489,584
img351.jpg,1600,1156,Fruit waste,937,601,1289,759
img351.jpg,1600,1156,Fruit waste,283,293,500,426
img351.jpg,1600,1156,Fruit waste,475,184,935,447
img351.jpg,1600,1156,Fruit waste,935,134,1477,476
img351.jpg,1600,1156,Fruit waste,1035,378,1549,647
img351.jpg,1600,1156,Fruit waste,865,486,1014,575
img352.jpg,600,470,Fruit waste,38,151,233,391
img352.jpg,600,470,Fruit waste,303,263,413,408
img352.jpg,600,470,Fruit waste,211,50,498,268
img352.jpg,600,470,Fruit waste,413,268,575,404
img352.jpg,600,470,Fruit waste,499,180,575,268
img354.jpg,1300,968,Fruit waste,275,219,399,371
img354.jpg,1300,968,Fruit waste,433,418,799,746
img354.jpg,1300,968,Fruit waste,398,158,780,396
img354.jpg,1300,968,Fruit waste,783,222,1075,482
img360.jpg,1600,1155,Fruit waste,236,495,588,1015
img360.jpg,1600,1155,Fruit waste,349,149,883,443
img360.jpg,1600,1155,Fruit waste,892,131,1335,654
img360.jpg,1600,1155,Fruit waste,535,456,1031,856
img353.jpg,1300,1038,Fruit waste,193,388,561,714
img353.jpg,1300,1038,Fruit waste,635,436,985,800
img353.jpg,1300,1038,Fruit waste,529,122,840,463
img359.jpg,500,642,Fruit waste,50,272,378,605
img355.jpg,1300,968,Fruit waste,246,323,543,635
img355.jpg,1300,968,Fruit waste,563,469,830,724
img355.jpg,1300,968,Fruit waste,465,106,746,389
img355.jpg,1300,968,Fruit waste,784,222,1051,503
img358.jpg,1300,957,Fruit waste,62,73,784,677
img358.jpg,1300,957,Fruit waste,812,281,1246,796
img358.jpg,1300,957,Fruit waste,946,439,1245,604
img358.jpg,1300,957,Fruit waste,794,225,988,438
img357.jpg,1600,900,Fruit waste,668,56,1024,446
img357.jpg,1600,900,Fruit waste,937,412,1374,848
img361.jpg,320,160,Fruit waste,171,21,203,55
img361.jpg,320,160,Fruit waste,209,24,252,69
img361.jpg,320,160,Fruit waste,192,78,232,116
img361.jpg,320,160,Fruit waste,256,74,298,115
img361.jpg,320,160,Fruit waste,284,26,320,78
img361.jpg,320,160,Fruit waste,248,129,285,160
img361.jpg,320,160,Fruit waste,180,1,223,15
img361.jpg,320,160,Fruit waste,132,16,152,42
img356.jpg,1300,968,Fruit waste,296,136,601,444
img356.jpg,1300,968,Fruit waste,628,130,907,449
img356.jpg,1300,968,Fruit waste,401,442,722,781
img356.jpg,1300,968,Fruit waste,821,442,1106,713
img362.jpg,275,183,Fruit waste,132,47,234,153
img362.jpg,275,183,Fruit waste,1,93,132,145
img362.jpg,275,183,Fruit waste,37,61,132,93
img362.jpg,275,183,Fruit waste,233,70,275,124
img369.jpg,624,468,Fruit waste,242,228,469,425
img369.jpg,624,468,Fruit waste,25,87,218,282
img369.jpg,624,468,Fruit waste,400,17,493,66
img369.jpg,624,468,Fruit waste,304,137,422,212
img369.jpg,624,468,Fruit waste,446,181,624,306
img369.jpg,624,468,Fruit waste,470,307,624,404
img369.jpg,624,468,Fruit waste,423,122,496,182
img369.jpg,624,468,Fruit waste,493,24,563,74
img364.jpg,400,267,Fruit waste,103,45,341,224
img370.jpg,450,319,Fruit waste,54,27,200,157
img370.jpg,450,319,Fruit waste,29,128,224,231
img370.jpg,450,319,Fruit waste,275,146,393,268
img370.jpg,450,319,Fruit waste,212,60,344,183
img370.jpg,450,319,Fruit waste,202,11,323,60
img370.jpg,450,319,Fruit waste,346,93,395,147
img368.jpg,1038,1390,Fruit waste,101,468,1029,831
img368.jpg,1038,1390,Fruit waste,362,832,696,1181
img368.jpg,1038,1390,Fruit waste,224,87,795,469
img366.jpg,1280,853,Fruit waste,436,126,1280,794
img371.jpg,653,436,Fruit waste,171,49,440,348
img371.jpg,653,436,Fruit waste,65,173,172,351
img371.jpg,653,436,Fruit waste,442,132,608,392
img367.jpg,600,368,Fruit waste,26,100,438,262
img367.jpg,600,368,Fruit waste,137,37,398,101
img367.jpg,600,368,Fruit waste,438,84,569,271
img365.jpg,1023,807,Fruit waste,52,195,501,634
img365.jpg,1023,807,Fruit waste,503,56,948,644
img363.jpg,308,164,Fruit waste,101,23,300,157
img372.jpg,852,480,leaf,473,111,635,424
img379.jpg,1600,1110,leaf,634,161,1004,864
img379.jpg,1600,1110,leaf,1003,209,1294,911
img374.jpg,2048,3072,leaf,12,898,148,1042
img374.jpg,2048,3072,leaf,58,812,242,905
img374.jpg,2048,3072,leaf,82,688,202,782
img374.jpg,2048,3072,leaf,1158,1675,1285,1788
img380.jpg,1200,798,leaf,120,29,213,95
img380.jpg,1200,798,leaf,209,39,262,127
img380.jpg,1200,798,leaf,231,19,333,105
img380.jpg,1200,798,leaf,629,1,755,37
img380.jpg,1200,798,leaf,516,1,586,47
img380.jpg,1200,798,leaf,584,1,631,38
img380.jpg,1200,798,leaf,330,30,376,105
img380.jpg,1200,798,leaf,375,38,451,100
img376.jpg,336,500,leaf,122,31,151,50
img375.jpg,3000,2000,leaf,2534,1813,2658,1917
img375.jpg,3000,2000,leaf,1744,1663,1928,1797
img377.jpg,500,334,leaf,424,52,441,74
img381.jpg,832,468,leaf,615,129,641,157
img381.jpg,832,468,leaf,576,300,603,318
img381.jpg,832,468,leaf,651,287,674,304
img381.jpg,832,468,leaf,642,3,681,20
img381.jpg,832,468,leaf,197,26,257,82
img381.jpg,832,468,leaf,247,224,289,269
img381.jpg,832,468,leaf,183,288,230,318
img381.jpg,832,468,leaf,1,129,63,172
img381.jpg,832,468,leaf,47,1,115,63
img381.jpg,832,468,leaf,178,330,220,369
img378.jpg,550,550,leaf,324,111,379,235
img378.jpg,550,550,leaf,99,254,192,354
img378.jpg,550,550,leaf,332,298,398,446
img378.jpg,550,550,leaf,343,467,414,550
img378.jpg,550,550,leaf,125,3,240,32
img378.jpg,550,550,leaf,138,319,275,383
img373.jpg,400,600,leaf,197,354,221,404
img373.jpg,400,600,leaf,197,458,238,496
img373.jpg,400,600,leaf,190,278,225,315
img373.jpg,400,600,leaf,85,71,125,101
img373.jpg,400,600,leaf,327,173,347,211
img382.jpg,3456,2304,leaf,1207,702,2634,2283
img382.jpg,3456,2304,leaf,204,815,1209,1958
img382.jpg,3456,2304,leaf,1148,88,2336,793
img382.jpg,3456,2304,leaf,2660,1361,3456,2100
img382.jpg,3456,2304,leaf,2809,363,3456,1243
img382.jpg,3456,2304,leaf,7,395,346,1419
img391.jpg,800,582,leaf,179,63,257,150
img391.jpg,800,582,leaf,242,268,318,321
img391.jpg,800,582,leaf,323,265,404,356
img391.jpg,800,582,leaf,361,225,415,259
img391.jpg,800,582,leaf,291,220,339,258
img391.jpg,800,582,leaf,404,270,458,340
img385.jpg,2048,1152,leaf,1067,167,1398,837
img385.jpg,2048,1152,leaf,712,125,904,378
img385.jpg,2048,1152,leaf,504,605,1044,831
img385.jpg,2048,1152,leaf,653,881,1248,1151
img385.jpg,2048,1152,leaf,465,410,922,592
img385.jpg,2048,1152,leaf,1486,777,1896,1121
img385.jpg,2048,1152,leaf,127,164,716,399
img385.jpg,2048,1152,leaf,60,3,518,167
img385.jpg,2048,1152,leaf,549,14,705,173
img389.jpg,800,582,leaf,181,65,263,150
img389.jpg,800,582,leaf,245,271,314,321
img389.jpg,800,582,leaf,358,225,418,261
img389.jpg,800,582,leaf,323,267,381,343
img386.jpg,700,467,leaf,19,165,56,206
img384.jpg,750,610,leaf,176,271,223,313
img384.jpg,750,610,leaf,147,169,176,199
img384.jpg,750,610,leaf,175,134,206,182
img390.jpg,516,335,leaf,55,256,77,294
img383.jpg,2048,1352,leaf,561,691,801,894
img383.jpg,2048,1352,leaf,1215,892,1552,1245
img383.jpg,2048,1352,leaf,264,777,545,962
img383.jpg,2048,1352,leaf,468,465,761,694
img383.jpg,2048,1352,leaf,1290,34,1571,268
img383.jpg,2048,1352,leaf,284,535,471,659
img383.jpg,2048,1352,leaf,810,655,1065,879
img383.jpg,2048,1352,leaf,1021,704,1297,1019
img383.jpg,2048,1352,leaf,1404,645,1650,951
img383.jpg,2048,1352,leaf,1752,332,1960,549
img383.jpg,2048,1352,leaf,1097,252,1452,558
img383.jpg,2048,1352,leaf,190,639,351,771
img383.jpg,2048,1352,leaf,820,191,1180,562
img392.jpg,600,400,leaf,137,186,209,358
